seed,sigma_max,eval_loss_lm,zero,swapped,shifted,inverted,perturb,perturb_ci_low,perturb_ci_high,mix,mix_ci_low,mix_ci_high,temporal,temporal_ci_low,temporal_ci_high,core
904,0.005,7.766325950622559,2.057480573654175,0.19868993759155273,0.08903443813323975,0.7217137813568115,0.0002779662609100342,-0.0001912353542119446,0.000747167876032013,0.009797334671020508,0.009073158075491862,0.010521511266549153,0.0059702396392822266,0.0056154445367618735,0.00632503474180258,pass
904,0.010,7.76768159866333,1.3686425685882568,0.1849309206008911,0.030034422874450684,0.6565268039703369,0.0031388849020004272,0.0014897486246446567,0.004788021179356198,0.02515411376953125,0.024194947442879908,0.026113280096182592,0.0002588033676147461,-0.00027934026849238955,0.0007969470037218817,pass
904,0.015,7.846295952796936,1.6261972188949585,0.17141234874725342,0.028880000114440918,0.6681793928146362,0.03211931139230728,0.029134686498871763,0.0351039362857428,0.00692903995513916,0.005499660772655127,0.008358419137623193,-0.0009970664978027344,-0.0031891915223572357,0.001195058526751767,pass
904,0.020,7.776976227760315,3.572924256324768,0.20564734935760498,0.053096771240234375,0.7785993814468384,0.0029969513416290283,-0.0018165467644764254,0.007810449447734482,-0.007690072059631348,-0.010649338373959195,-0.004730805745303501,0.0010638236999511719,-0.0017660364705958,0.003893683870498144,pass
906,0.005,7.89956521987915,4.473583698272705,0.13189315795898438,0.0501021146774292,0.4940304756164551,-2.3134052753448486e-05,-0.0006474484084665595,0.0006011803029596626,0.02718651294708252,0.026396950906100586,0.027976074988064453,0.0017679929733276367,0.0005657438609373174,0.002970242085717956,pass
906,0.010,7.892796158790588,2.4376829862594604,0.1458185911178589,0.10468554496765137,0.5988708734512329,0.009749539196491241,0.009554819740065638,0.009944258652916845,0.03354620933532715,0.03152853657234218,0.03556388209831211,0.0018832683563232422,-0.00035415993098492646,0.00412069664363141,pass
906,0.015,7.775068879127502,0.530037522315979,0.20736730098724365,-0.011407256126403809,0.8276082277297974,-0.029278330504894257,-0.03354106654522147,-0.02501559446456704,0.016717195510864258,0.011710389896353092,0.021724001125375425,-0.015346527099609375,-0.018131434049679943,-0.01256162014953881,fail
906,0.020,7.845962882041931,0.9429227113723755,0.18855798244476318,0.0038139820098876953,0.703933835029602,0.0071563199162483215,0.002773164807999098,0.011539475024497545,0.037468671798706055,0.03284549013591831,0.0420918534614938,-0.0013185739517211914,-0.004744667998025041,0.0021075200945826584,fail
